,Epochs,Learning_Rate,Batch_Size,Neurons,Dropout,Activation,Initializer,Regularizer,Normalization,Acc_train,Acc_val,Acc_test,f1,Precision,Recall,Optimizer
8097,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,he_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
8098,3000,0.0001,512,"[125, 100, 75, 50, 25]",0.1,tanh,he_uniform,None,0,0.6532784938812256,0.6518375277519226,0.6506769895553589,0.7935327887535095,0.6633420586585999,0.9970588684082032,rms_prop
8099,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,he_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
8100,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,he_normal,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
8101,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,he_normal,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
8102,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,he_normal,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
8103,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,he_normal,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
8104,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,he_normal,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
8105,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,he_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
8106,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,he_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
8107,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,he_normal,l1,0,0.6556012749671936,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
8108,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,he_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
8109,3000,0.0001,512,"[125, 100, 75, 50, 25]",0.1,tanh,he_uniform,None,0,0.6317928910255433,0.65415860414505,0.655705988407135,0.7924075126647949,0.6641919612884521,0.9909651279449464,sgd
8110,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,he_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
8111,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,he_normal,None,1,0.6576820611953735,0.6526112198829651,0.6545454502105713,0.7949524521827698,0.6640536189079285,1.0,adam
8112,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,he_normal,None,1,0.6628115177154541,0.6456479787826538,0.6394584059715271,0.794952392578125,0.6640536189079285,1.0,rms_prop
8113,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,he_normal,None,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
8114,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,he_normal,None,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
8115,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,he_normal,None,1,0.6556496620178223,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
8116,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,he_normal,None,0,0.6618920803070069,0.6456479668617249,0.6417794942855835,0.7940651178359985,0.6628676652908325,1.0,adam
8117,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,he_normal,None,0,0.667360270023346,0.6394584059715271,0.6286266803741455,0.7923964262008667,0.6619189381599426,0.9963235259056092,rms_prop
8118,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,he_normal,None,0,0.6496491670608521,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
8119,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,he_normal,None,0,0.6546818375587463,0.655705988407135,0.655705988407135,0.7940651774406433,0.6628676652908325,1.0,sgd_momentum
8120,3000,0.0001,512,"[125, 100, 75, 50, 25]",0.1,tanh,he_uniform,None,0,0.6503750205039978,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
8121,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,he_normal,None,0,0.6556496620178223,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
8122,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,he_normal,None,1,0.6597144961357116,0.6382978677749633,0.6479690432548523,0.7940651178359985,0.6628676652908325,1.0,adam
8123,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,he_normal,None,1,0.6623759984970092,0.6367504835128784,0.6332688689231872,0.7940651178359985,0.6628676652908325,1.0,rms_prop
8124,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,he_normal,None,1,0.6458746671676636,0.655705988407135,0.6553191423416138,0.7923964262008667,0.6619189381599426,0.9963235259056092,sgd
8125,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,he_normal,None,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
8126,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,he_normal,None,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
8127,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,he_normal,None,0,0.6606823205947876,0.6390715718269349,0.6456479668617249,0.7940651178359985,0.6628676652908325,1.0,adam
8128,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,he_normal,None,0,0.6587950706481933,0.6448742747306824,0.6460348129272461,0.7940738797187805,0.6654767990112305,0.9945012331008912,rms_prop
8129,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,he_normal,None,0,0.6389547467231751,0.6549322962760925,0.655705988407135,0.7926235198974609,0.6632827520370483,0.9932275414466858,sgd
8130,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,he_normal,None,0,0.6557464480400086,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
8131,3000,0.0001,512,"[125, 100, 75, 50, 25]",0.25,relu,he_uniform,l1,1,0.6631502628326416,0.6421663522720337,0.6483558893203736,0.7958395481109619,0.6652395725250244,1.0,rms_prop
8132,3000,0.0001,512,"[125, 100, 75, 50, 25]",0.25,tanh,he_uniform,l1,0,0.6553109288215637,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
8133,3000,0.0001,512,"[125, 100, 75, 50, 25]",0.1,tanh,he_uniform,None,0,0.6482942223548889,0.655705988407135,0.6560928344726562,0.794952392578125,0.6640536189079285,1.0,sgd_nesterov
8134,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,he_normal,None,0,0.6520687341690063,0.655705988407135,0.6553191423416138,0.7923964262008667,0.6619189381599426,0.9963235259056092,sgd_nesterov
8135,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_uniform,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
8136,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_uniform,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
8137,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_uniform,l1,1,0.6827002167701721,0.6402320981025695,0.627852988243103,0.7628162503242493,0.6544941067695618,0.933870255947113,sgd
8138,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_uniform,l1,1,0.659666109085083,0.6495164394378662,0.6518375158309937,0.7958108186721802,0.6680266261100769,0.9943850040435792,sgd_momentum
8139,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_uniform,l1,1,0.6592305779457093,0.6506769776344299,0.6537717580795288,0.7899976372718811,0.663644015789032,0.9863352179527284,sgd_nesterov
8140,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
8141,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
8142,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
8143,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
8144,3000,0.0001,512,"[125, 100, 75, 50, 25]",0.1,relu,he_normal,l1,1,0.7156544923782349,0.600000011920929,0.5822050333023071,0.7422689199447632,0.6477627754211426,0.8842883706092834,adam
8145,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
8146,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_uniform,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
8147,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_uniform,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
8148,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_uniform,l1,1,0.6553109288215637,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
8149,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_uniform,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
8150,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_uniform,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
8151,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651774406433,0.6628676652908325,1.0,adam
8152,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
8153,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
8154,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
8155,3000,0.0001,512,"[125, 100, 75, 50, 25]",0.1,relu,he_normal,l1,1,0.7136220693588257,0.6104448795318603,0.5907156705856323,0.7474068999290466,0.653944730758667,0.8854804635047913,rms_prop
8156,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
8157,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_uniform,None,1,0.6758770823478699,0.6119922637939453,0.613152801990509,0.7928536534309387,0.6639350652694702,0.9935985803604126,adam
8158,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_uniform,None,1,0.6915557622909546,0.6069632411003113,0.6181818246841431,0.7746700048446655,0.6627106070518494,0.946563959121704,rms_prop
8159,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_uniform,None,1,0.6360996842384339,0.655705988407135,0.6553191423416138,0.7940651178359985,0.6628676652908325,1.0,sgd
8160,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_uniform,None,1,0.6541011333465576,0.6560928344726562,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
8161,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_uniform,None,1,0.6545850396156311,0.6549322962760925,0.6560928344726562,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
8162,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_uniform,None,0,0.6814904570579529,0.6170212864875794,0.6073500990867615,0.7940651178359985,0.6628676652908325,1.0,adam
8163,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_uniform,None,0,0.6759738802909852,0.6259187698364258,0.6290135383605957,0.7940651178359985,0.6628676652908325,1.0,rms_prop
8164,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_uniform,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
8165,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_uniform,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
8166,3000,0.0001,512,"[125, 100, 75, 50, 25]",0.1,relu,he_normal,l1,1,0.6005806982517242,0.6034816265106201,0.6127659499645233,0.4443658292293548,0.6119340062141418,0.3558776676654815,sgd
8167,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_uniform,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
8168,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_uniform,None,1,0.6608274936676025,0.6471953630447388,0.6545454382896423,0.7940651178359985,0.6628676652908325,1.0,adam
8169,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_uniform,None,1,0.6642632603645324,0.6417795062065125,0.634429395198822,0.7940651178359985,0.6628676652908325,1.0,rms_prop
8170,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_uniform,None,1,0.6402613043785095,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
8171,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_uniform,None,1,0.6543915033340454,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
8172,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_uniform,None,1,0.6520687222480774,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
8173,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_uniform,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
8174,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_uniform,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
8175,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_uniform,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
8176,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_uniform,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
8177,3000,0.0001,512,"[125, 100, 75, 50, 25]",0.1,relu,he_normal,l1,1,0.6558432102203369,0.6553191423416138,0.6560928344726562,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
8178,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_uniform,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
8179,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_normal,l1,1,0.6559399843215943,0.6560928344726562,0.6537717580795288,0.7940651178359985,0.6628676652908325,1.0,adam
8180,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_normal,l1,1,0.6558432221412659,0.6560928344726562,0.6533849120140076,0.7940651178359985,0.6628676652908325,1.0,rms_prop
8181,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_normal,l1,1,0.662956690788269,0.6549322962760925,0.6452611327171326,0.7940651178359985,0.6628676652908325,1.0,sgd
8182,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_normal,l1,1,0.659956443309784,0.65415860414505,0.6495164394378662,0.7883894443511963,0.6664288640022278,0.973686695098877,sgd_momentum
8183,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_normal,l1,1,0.658165979385376,0.6526112198829651,0.6568665266036987,0.7858409881591797,0.6624960899353027,0.9795518517494202,sgd_nesterov
8184,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
8185,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
8186,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
8187,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
8188,3000,0.0001,512,"[125, 100, 75, 50, 25]",0.1,relu,he_normal,l1,1,0.656230342388153,0.655705988407135,0.6568665266036987,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
8189,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
8190,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_normal,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
8191,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_normal,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
8192,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_normal,l1,1,0.6556496620178223,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
8193,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_normal,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
8194,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_normal,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
8195,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
8196,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
8197,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
8198,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
8199,3000,0.0001,512,"[125, 100, 75, 50, 25]",0.1,relu,he_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
8200,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
8201,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_normal,None,1,0.6752480149269104,0.6355899333953857,0.6259187698364258,0.7922993898391724,0.6631048321723938,0.9945012331008912,adam
8202,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_normal,None,1,0.6930075049400329,0.6100580215454101,0.6038684725761414,0.7855022549629211,0.6652061939239502,0.9700502753257751,rms_prop
8203,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_normal,None,1,0.6436486840248108,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
8204,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_normal,None,1,0.6542946934700012,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
8205,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_normal,None,1,0.653084933757782,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
8206,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_normal,None,0,0.6842003464698792,0.6042553067207337,0.5825918674468994,0.7940651178359985,0.6628676652908325,1.0,adam
8207,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_normal,None,0,0.6786837577819824,0.6030947804450989,0.6108317255973816,0.7940651178359985,0.6628676652908325,1.0,rms_prop
8208,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
8209,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
8210,3000,0.0001,512,"[125, 100, 75, 50, 25]",0.1,relu,he_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
8211,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,relu,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
8212,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_normal,None,1,0.6590854167938233,0.6444874167442322,0.6468085050582886,0.7940651178359985,0.6628676652908325,1.0,adam
8213,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_normal,None,1,0.6686184406280518,0.616247582435608,0.6402321100234986,0.7940651178359985,0.6628676652908325,1.0,rms_prop
8214,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_normal,None,1,0.6309702396392822,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
8215,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_normal,None,1,0.6556496620178223,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
8216,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_normal,None,1,0.6536656379699707,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
8217,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
8218,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651774406433,0.6628676652908325,1.0,rms_prop
8219,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
8220,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
8221,3000,0.0001,512,"[125, 100, 75, 50, 25]",0.1,relu,he_normal,l1,0,0.6524558424949646,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
8222,3000,0.001,512,"[125, 100, 75, 50, 25]",0.25,tanh,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
8223,3000,0.001,512,"[125, 100, 75, 50, 25]",0.1,relu,he_uniform,l1,1,0.6577788472175599,0.6545454502105713,0.6514506697654724,0.7928390502929688,0.6639350652694702,0.9935224056243896,adam
8224,3000,0.001,512,"[125, 100, 75, 50, 25]",0.1,relu,he_uniform,l1,1,0.6664408445358276,0.6332688570022583,0.6332688570022583,0.7758036851882935,0.66263747215271,0.9481090307235718,rms_prop
8225,3000,0.001,512,"[125, 100, 75, 50, 25]",0.1,relu,he_uniform,l1,1,0.6564239025115967,0.655705988407135,0.6584139108657837,0.794952392578125,0.6640536189079285,1.0,sgd
8226,3000,0.001,512,"[125, 100, 75, 50, 25]",0.1,relu,he_uniform,l1,1,0.6975078701972961,0.6034816145896912,0.6003868579864502,0.7574132084846497,0.6663170456886292,0.8890823721885681,sgd_momentum
8227,3000,0.001,512,"[125, 100, 75, 50, 25]",0.1,relu,he_uniform,l1,1,0.683668029308319,0.6274661540985107,0.6081237912178039,0.7554124593734741,0.653645396232605,0.9068016409873962,sgd_nesterov
8228,3000,0.001,512,"[125, 100, 75, 50, 25]",0.1,relu,he_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
8229,3000,0.001,512,"[125, 100, 75, 50, 25]",0.1,relu,he_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,rms_prop
8230,3000,0.001,512,"[125, 100, 75, 50, 25]",0.1,relu,he_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd
8231,3000,0.001,512,"[125, 100, 75, 50, 25]",0.1,relu,he_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
8232,3000,0.0001,512,"[125, 100, 75, 50, 25]",0.1,relu,he_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_momentum
8233,3000,0.001,512,"[125, 100, 75, 50, 25]",0.1,relu,he_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,sgd_nesterov
