,Epochs,Learning_Rate,Batch_Size,Neurons,Dropout,Activation,Initializer,Regularizer,Normalization,Acc_train,Acc_val,Acc_test,f1,Precision,Recall,Optimizer
543,3000,0.001,2048,"[100, 75, 50, 25]",0.1,tanh,zeros,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
544,3000,0.001,2048,"[100, 75, 50, 25]",0.1,relu,zeros,None,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
545,3000,0.0002,512,"[100, 75, 50, 25]",0.0,tanh,random_uniform,l1,1,0.6717638492584228,0.6750483512878418,0.6719535827636719,0.8770496845245361,0.8596693277359009,0.8966038227081299,adam
546,3000,0.001,2048,"[100, 75, 50, 25]",0.1,relu,zeros,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
547,3000,0.001,2048,"[100, 75, 50, 25]",0.1,elu,zeros,None,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.8789256811141968,0.8161764740943909,0.9556249976158142,adam
548,3000,0.001,2048,"[100, 75, 50, 25]",0.1,elu,zeros,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
549,3000,0.001,2048,"[100, 75, 50, 25]",0.1,tanh,zeros,None,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
550,3000,0.001,2048,"[100, 75, 50, 25]",0.1,tanh,zeros,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
551,3000,0.001,2048,"[100, 75, 50, 25]",0.1,relu,random_uniform,l1,1,0.6720541954040528,0.6723404288291931,0.6750483512878418,0.8650128841400146,0.8602739572525024,0.8714439272880554,adam
552,3000,0.001,2048,"[100, 75, 50, 25]",0.1,relu,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
553,3000,0.001,2048,"[100, 75, 50, 25]",0.1,elu,random_uniform,l1,1,0.6634406089782715,0.6615087032318115,0.6603481650352478,0.8609278202056885,0.817225992679596,0.911810040473938,adam
554,3000,0.001,2048,"[100, 75, 50, 25]",0.1,elu,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
555,3000,0.001,2048,"[100, 75, 50, 25]",0.1,tanh,random_uniform,l1,1,0.6620372772216797,0.6591876149177551,0.6584139227867126,0.8446551561355591,0.7961272597312927,0.9025508165359496,adam
556,3000,0.0002,512,"[100, 75, 50, 25]",0.1,elu,he_uniform,None,1,0.6745221257209778,0.6750483512878418,0.676982581615448,0.8978286385536194,0.8804916739463806,0.917104184627533,adam
557,3000,0.0002,512,"[100, 75, 50, 25]",0.0,tanh,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
558,3000,0.001,2048,"[100, 75, 50, 25]",0.1,tanh,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
559,3000,0.001,2048,"[100, 75, 50, 25]",0.1,relu,random_uniform,l2,1,0.674618923664093,0.6742746591567993,0.6762088894844055,0.8988204002380371,0.8731608986854553,0.927483856678009,adam
560,3000,0.001,2048,"[100, 75, 50, 25]",0.1,relu,random_uniform,l2,0,0.673796272277832,0.6750483512878418,0.6762088894844055,0.8884994983673096,0.8922125697135925,0.8859091997146606,adam
561,3000,0.001,2048,"[100, 75, 50, 25]",0.1,elu,random_uniform,l2,1,0.6702153563499451,0.6731141209602356,0.6731141209602356,0.8968266248703003,0.905055046081543,0.8901886940002441,adam
562,3000,0.001,2048,"[100, 75, 50, 25]",0.1,elu,random_uniform,l2,0,0.6631018638610839,0.6595744490623474,0.6626692533493042,0.8903114199638367,0.8754869103431702,0.9075927734375,adam
563,3000,0.001,2048,"[100, 75, 50, 25]",0.1,tanh,random_uniform,l2,1,0.6708928346633911,0.6715667366981506,0.6719535827636719,0.8791276812553406,0.859939455986023,0.9010509252548218,adam
564,3000,0.001,2048,"[100, 75, 50, 25]",0.1,tanh,random_uniform,l2,0,0.6627147436141968,0.6591876029968262,0.662282407283783,0.8870055675506592,0.8779590725898743,0.8983275294303894,adam
565,3000,0.001,2048,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,1,0.6751996159553528,0.6738878130912781,0.6765957355499268,0.8790841102600098,0.856019139289856,0.9050162434577942,adam
566,3000,0.001,2048,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,0,0.6753447771072387,0.6750483512878418,0.6765957355499268,0.8925900459289551,0.8834191560745239,0.9038119912147522,adam
567,3000,0.001,2048,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,1,0.6732155680656433,0.6750483512878418,0.6765957355499268,0.8971403241157532,0.8739542961120605,0.9230236411094666,adam
568,3000,0.0002,512,"[100, 75, 50, 25]",0.0,relu,random_uniform,l2,1,0.6760222434997558,0.6719535827636719,0.6765957355499268,0.8890879154205322,0.8819022178649902,0.8971855640411377,adam
569,3000,0.001,2048,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,0,0.6734575271606446,0.6746615052223206,0.676982581615448,0.884941577911377,0.8570556640625,0.9160895347595216,adam
570,3000,0.001,2048,"[100, 75, 50, 25]",0.1,tanh,random_uniform,None,1,0.6741350054740906,0.6735009670257568,0.676982581615448,0.9095377922058104,0.883453369140625,0.9386009573936462,adam
571,3000,0.001,2048,"[100, 75, 50, 25]",0.1,tanh,random_uniform,None,0,0.6645535945892334,0.6615086913108825,0.6630560994148255,0.8898417949676514,0.8788130879402161,0.9032294750213624,adam
572,3000,0.001,2048,"[100, 75, 50, 25]",0.1,relu,random_normal,l1,1,0.671183168888092,0.6723404288291931,0.6738878130912781,0.8902793526649475,0.880525529384613,0.901268720626831,adam
573,3000,0.001,2048,"[100, 75, 50, 25]",0.1,relu,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
574,3000,0.001,2048,"[100, 75, 50, 25]",0.1,elu,random_normal,l1,1,0.6651826739311218,0.6661508917808533,0.6634429454803467,0.8719998002052307,0.8187482357025146,0.9342436790466307,adam
575,3000,0.001,2048,"[100, 75, 50, 25]",0.1,elu,random_normal,l1,0,0.661456573009491,0.6611218333244324,0.6634429693222046,0.8780571818351746,0.8534455299377441,0.9054919481277466,adam
576,3000,0.001,2048,"[100, 75, 50, 25]",0.1,tanh,random_normal,l1,1,0.6606339335441589,0.660735023021698,0.6603481650352478,0.8983754515647888,0.9049029350280762,0.8942659497261047,adam
577,3000,0.001,2048,"[100, 75, 50, 25]",0.1,tanh,random_normal,l1,0,0.6613597989082336,0.6603481411933899,0.6626692652702332,0.876136302947998,0.8496747612953186,0.9054919481277466,adam
578,3000,0.001,2048,"[100, 75, 50, 25]",0.1,relu,random_normal,l2,1,0.6745221257209778,0.6742746591567993,0.676982581615448,0.8881973624229431,0.8662511110305786,0.9127192497253418,adam
579,3000,0.0002,512,"[100, 75, 50, 25]",0.0,relu,random_uniform,l2,0,0.6746188998222351,0.6750483512878418,0.676982581615448,0.9013580083847046,0.8769092559814453,0.9284451007843018,adam
580,3000,0.001,2048,"[100, 75, 50, 25]",0.1,relu,random_normal,l2,0,0.6732155680656433,0.6746615052223206,0.6750483512878418,0.9007854461669922,0.9010774493217468,0.9016609191894532,adam
581,3000,0.001,2048,"[100, 75, 50, 25]",0.1,elu,random_normal,l2,1,0.6713767170906066,0.6738878130912781,0.6735009670257568,0.8824505805969238,0.8669466376304626,0.8993079662322998,adam
582,3000,0.001,2048,"[100, 75, 50, 25]",0.1,elu,random_normal,l2,0,0.6633922100067139,0.6607349872589111,0.6626692533493042,0.88060462474823,0.8590804934501648,0.9053303003311156,adam
583,3000,0.001,2048,"[100, 75, 50, 25]",0.1,tanh,random_normal,l2,1,0.6702153444290161,0.6727272748947144,0.6715667366981506,0.8943379521369934,0.8805689811706543,0.9101576209068298,adam
584,3000,0.001,2048,"[100, 75, 50, 25]",0.1,tanh,random_normal,l2,0,0.6645535945892334,0.6595744490623474,0.662282407283783,0.8758851289749146,0.8442150950431824,0.9117321968078612,adam
585,3000,0.001,2048,"[100, 75, 50, 25]",0.1,relu,random_normal,None,1,0.6750544309616089,0.6735009670257568,0.676982581615448,0.8877881169319153,0.8661574125289917,0.912013053894043,adam
586,3000,0.001,2048,"[100, 75, 50, 25]",0.1,relu,random_normal,None,0,0.6757319092750549,0.6750483512878418,0.676982581615448,0.9102484583854676,0.8942993879318237,0.9279255867004396,adam
587,3000,0.001,2048,"[100, 75, 50, 25]",0.1,elu,random_normal,None,1,0.6732639789581298,0.6742746591567993,0.6762088894844055,0.8965187072753906,0.8615147471427917,0.935986578464508,adam
588,3000,0.001,2048,"[100, 75, 50, 25]",0.1,elu,random_normal,None,0,0.6732155799865722,0.6746615052223206,0.675435197353363,0.8929895758628845,0.8825465440750122,0.904972493648529,adam
589,3000,0.001,2048,"[100, 75, 50, 25]",0.1,tanh,random_normal,None,1,0.6750060439109802,0.6746615052223206,0.6765957355499268,0.899151086807251,0.8846962451934814,0.9152774810791016,adam
590,3000,0.0002,512,"[100, 75, 50, 25]",0.0,elu,random_uniform,l2,1,0.6739414453506469,0.6746615052223206,0.6765957355499268,0.8948777318000793,0.905322790145874,0.8859159350395203,adam
591,3000,0.001,2048,"[100, 75, 50, 25]",0.1,tanh,random_normal,None,0,0.6700217723846436,0.668858802318573,0.6692456603050232,0.8800241947174072,0.8553336262702942,0.9075927734375,adam
592,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,he_uniform,l1,1,0.674764084815979,0.6731141209602356,0.675435197353363,0.8700188994407654,0.8316890597343445,0.9139175415039062,adam
593,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,he_uniform,l1,0,0.6738446474075317,0.6750483512878418,0.675435197353363,0.8900916576385498,0.8681966066360474,0.9150595664978028,adam
594,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,he_uniform,l1,1,0.6719574213027955,0.670406186580658,0.6700193405151367,0.8886702060699463,0.9330332279205322,0.8506814241409302,adam
595,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,he_uniform,l1,0,0.6646503686904908,0.6669245839118958,0.6642166495323181,0.8706529140472412,0.8576834797859192,0.8859032392501831,adam
596,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,he_uniform,l1,1,0.6718606233596802,0.6321083188056946,0.6239845335483551,0.8795385956764221,0.8338950276374817,0.9337300658226012,adam
597,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,he_uniform,l1,0,0.6650858879089355,0.6595744490623474,0.6615086793899536,0.8738614320755005,0.8597857356071472,0.8899864554405212,adam
598,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,he_uniform,l2,1,0.6751996040344238,0.6738878130912781,0.6765957355499268,0.9033743739128112,0.8721880316734314,0.938003659248352,adam
599,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,he_uniform,l2,0,0.6742317795753479,0.6750483512878418,0.676982581615448,0.8965400457382202,0.8664729595184326,0.9299701452255248,adam
600,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,he_uniform,l2,1,0.6733607530593873,0.6731141209602356,0.6735009670257568,0.8944481015205383,0.8600488901138306,0.9337887763977052,adam
601,3000,0.0002,512,"[100, 75, 50, 25]",0.0,elu,random_uniform,l2,0,0.6651826858520508,0.6615086793899536,0.6634429693222046,0.8913685083389282,0.8774632215499878,0.9075927734375,adam
602,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,he_uniform,l2,0,0.6723445415496826,0.6742746591567993,0.6723404288291931,0.8945791721343994,0.8639412522315979,0.9290460348129272,adam
603,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,he_uniform,l2,1,0.6733123540878296,0.6723404288291931,0.6742746591567993,0.8785929679870605,0.8473877906799316,0.9141354560852052,adam
604,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,he_uniform,l2,0,0.6728768467903137,0.6746615052223206,0.6707930445671082,0.8920310735702515,0.8621613383293152,0.9253487586975098,adam
605,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,he_uniform,None,1,0.6756351232528687,0.6727272748947144,0.6765957355499268,0.886042594909668,0.8655689358711243,0.9085021018981934,adam
606,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,he_uniform,None,0,0.6757319092750549,0.6715667366981506,0.676982581615448,0.8991261124610901,0.9019151926040648,0.8970797657966614,adam
607,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,he_uniform,None,1,0.6747156977653503,0.6746615052223206,0.6758220434188843,0.8918602466583252,0.8856800198554993,0.8990189433097839,adam
608,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,he_uniform,None,0,0.6756834983825684,0.6742746591567993,0.6762088894844055,0.9086766839027404,0.9045786261558532,0.9140576124191284,adam
609,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,he_uniform,None,1,0.6756351232528687,0.6742746591567993,0.675435197353363,0.8884685635566711,0.8755898475646973,0.9026197791099548,adam
610,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,he_uniform,None,0,0.6756351113319397,0.6727272748947144,0.6762088894844055,0.9006916284561157,0.8863424062728882,0.9166408777236938,adam
611,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,he_normal,l1,1,0.675441563129425,0.6711798906326294,0.6735009551048279,0.894626259803772,0.886906087398529,0.9038957953453064,adam
612,3000,0.0002,512,"[100, 75, 50, 25]",0.0,tanh,random_uniform,l2,1,0.6749576449394226,0.6750483512878418,0.6762088894844055,0.9078073501586914,0.8893142938613892,0.9280595779418944,adam
613,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,he_normal,l1,0,0.6736994743347168,0.6746615052223206,0.6758220434188843,0.8955968022346497,0.8721542954444885,0.9213836789131165,adam
614,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,he_normal,l1,1,0.6721025824546814,0.6711798906326294,0.6696324944496155,0.8780953288078308,0.8940925598144531,0.8640053868293762,adam
615,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,he_normal,l1,0,0.6648439288139343,0.665764045715332,0.6642166495323181,0.8753765821456909,0.8661893606185913,0.8859032392501831,adam
616,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,he_normal,l1,1,0.6722477674484253,0.6742746591567993,0.6719535827636719,0.8982827663421631,0.8982049226760864,0.8994762301445007,adam
617,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,he_normal,l1,0,0.6649407148361206,0.6599612951278686,0.6618955373764038,0.8770341277122498,0.8622915148735046,0.8941881656646729,adam
618,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,he_normal,l2,1,0.6749576449394226,0.6742746591567993,0.6765957355499268,0.8897407054901123,0.8631129860877991,0.9191774725914,adam
619,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,he_normal,l2,0,0.6745705246925354,0.6750483512878418,0.6765957355499268,0.9038695693016052,0.8763569593429565,0.9341658353805542,adam
620,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,he_normal,l2,1,0.6729252338409424,0.6723404288291931,0.6742746591567993,0.8772252202033997,0.8509150743484497,0.9062360525131226,adam
621,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,he_normal,l2,0,0.6726832866668702,0.6742746591567993,0.6719535827636719,0.8892835974693298,0.8770456314086914,0.9027470946311952,adam
622,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,he_normal,l2,1,0.674909257888794,0.6727272748947144,0.675435197353363,0.8855675458908081,0.872422456741333,0.900020956993103,adam
623,3000,0.0002,512,"[100, 75, 50, 25]",0.0,tanh,random_uniform,l2,0,0.6650375127792358,0.6615086793899536,0.6634429693222046,0.8856401443481445,0.8649604320526123,0.909553587436676,adam
624,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,he_normal,l2,0,0.6727800607681275,0.6746615052223206,0.6719535827636719,0.891290009021759,0.8605886101722717,0.9254392981529236,adam
625,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,he_normal,None,1,0.6756835222244263,0.6735009670257568,0.6758220434188843,0.8891989588737488,0.8788498044013977,0.9012036323547364,adam
626,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,he_normal,None,0,0.6756351113319397,0.6719535827636719,0.6746615052223206,0.9022843241691588,0.8865883946418762,0.9192612171173096,adam
627,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,he_normal,None,1,0.6753447651863098,0.6746615052223206,0.6758220434188843,0.9095259308815002,0.8976206183433533,0.9234629273414612,adam
628,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,he_normal,None,0,0.6751512050628662,0.6738878130912781,0.6765957355499268,0.8893148303031921,0.8926064968109131,0.8875809907913208,adam
629,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,he_normal,None,1,0.6761190295219421,0.6735009670257568,0.6762088894844055,0.8958969712257385,0.8812387585639954,0.9123055934906006,adam
630,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,he_normal,None,0,0.67558673620224,0.6727272748947144,0.6765957355499268,0.8950648307800293,0.8828436732292175,0.9085176587104796,adam
631,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,zeros,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
632,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,zeros,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
633,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,zeros,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
634,3000,0.0002,512,"[100, 75, 50, 25]",0.0,relu,random_uniform,None,1,0.6757802963256836,0.6704061985015869,0.675435197353363,0.8983234167098999,0.8918203711509705,0.9058223366737366,adam
635,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,zeros,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
636,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,zeros,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
637,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,zeros,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
638,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,zeros,l2,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
639,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,zeros,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
640,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,zeros,l2,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
641,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,zeros,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
642,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,zeros,l2,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
643,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,zeros,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
644,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,zeros,None,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
645,3000,0.0002,512,"[100, 75, 50, 25]",0.0,relu,random_uniform,None,0,0.6754899501800538,0.6731141209602356,0.676982581615448,0.8918194770812988,0.8778226375579834,0.9071948528289796,adam
646,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,zeros,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
647,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,zeros,None,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
648,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,zeros,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
649,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,zeros,None,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
650,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,zeros,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
651,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,random_uniform,l1,1,0.6748608589172364,0.6731141209602356,0.6762088894844055,0.891571044921875,0.8695007562637329,0.9160184264183044,adam
652,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
653,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,random_uniform,l1,1,0.6732639670372009,0.6646034836769104,0.6642166376113892,0.8907840847969055,0.8619202971458435,0.9229398369789124,adam
654,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
655,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,random_uniform,l1,1,0.6630534768104553,0.5876208901405334,0.5941972851753234,0.835104763507843,0.9548001885414124,0.7483212351799011,adam
656,3000,0.0002,512,"[100, 75, 50, 25]",0.0,elu,random_uniform,None,1,0.6752963900566101,0.6750483512878418,0.676982581615448,0.9059934616088868,0.8856505751609802,0.9281996488571168,adam
657,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
658,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,random_uniform,l2,1,0.674764084815979,0.6742746591567993,0.6758220434188843,0.8877047896385193,0.8649355173110962,0.912886917591095,adam
659,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,random_uniform,l2,0,0.6747156977653503,0.6750483512878418,0.676982581615448,0.8905502557754517,0.8745819926261902,0.908119022846222,adam
660,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,random_uniform,l2,1,0.6737478852272034,0.6700193524360657,0.6704061985015869,0.8935325741767883,0.8885960578918457,0.899090051651001,adam
661,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,random_uniform,l2,0,0.665424644947052,0.6599612951278686,0.662282395362854,0.8927633166313171,0.8844287395477295,0.9032294750213624,adam
662,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,random_uniform,l2,1,0.6733607411384582,0.6700193524360657,0.6700193524360657,0.8934136033058167,0.8512238264083862,0.9424722194671632,adam
663,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,random_uniform,l2,0,0.6649407267570495,0.6591876029968262,0.6626692533493042,0.8706051111221313,0.8345812559127808,0.9117321968078612,adam
664,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,random_uniform,None,1,0.6758770823478699,0.6746615052223206,0.6765957355499268,0.9007851481437684,0.8763960003852844,0.9276023507118224,adam
665,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,random_uniform,None,0,0.6751028299331665,0.6738878130912781,0.6765957355499268,0.9023259282112122,0.8839783668518066,0.9225602746009828,adam
666,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,random_uniform,None,1,0.6752963781356811,0.6742746591567993,0.6746615052223206,0.8896926641464233,0.892335057258606,0.8890066742897034,adam
667,3000,0.0002,512,"[100, 75, 50, 25]",0.1,elu,he_uniform,None,0,0.674618923664093,0.6750483512878418,0.676982581615448,0.8955637812614441,0.8688559532165527,0.925143539905548,adam
668,3000,0.0002,512,"[100, 75, 50, 25]",0.0,elu,random_uniform,None,0,0.6740866065025329,0.6750483512878418,0.675435197353363,0.9063245058059692,0.8976012468338013,0.9163978695869446,adam
669,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,random_uniform,None,0,0.6742801785469055,0.6750483512878418,0.6765957355499268,0.90806245803833,0.889348566532135,0.9292075634002686,adam
670,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,random_uniform,None,1,0.6753447890281677,0.6746615052223206,0.6762088894844055,0.8987889885902405,0.9001166224479675,0.8986956477165222,adam
671,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,random_uniform,None,0,0.6704573035240173,0.6692456364631653,0.670406186580658,0.8877348899841309,0.8665127158164978,0.9117321968078612,adam
672,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,random_normal,l1,1,0.674764084815979,0.6723404288291931,0.6742746591567993,0.8932321667671204,0.8519424200057983,0.9403498768806458,adam
673,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
674,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,random_normal,l1,1,0.6719090223312378,0.6746615052223206,0.6738878130912781,0.8888724446296692,0.8907225728034973,0.8886204957962036,adam
675,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.9190053939819336,0.8529411554336548,1.0,adam
676,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,random_normal,l1,1,0.6695378661155701,0.6417795062065125,0.6375241875648499,0.8797332644462585,0.8922601938247681,0.8687888383865356,adam
677,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,random_normal,l1,0,0.6652794480323792,0.6595744490623474,0.6615086793899536,0.8787000775337219,0.8677377104759216,0.8920873403549194,adam
678,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,random_normal,l2,1,0.6749576449394226,0.6738878130912781,0.6758220434188843,0.8938956260681152,0.8735654950141907,0.9168431758880616,adam
679,3000,0.0002,512,"[100, 75, 50, 25]",0.0,tanh,random_uniform,None,1,0.6758286952972412,0.6750483512878418,0.676982581615448,0.8933781385421753,0.8798866868019104,0.9085798859596252,adam
680,3000,0.001,2048,"[100, 75, 50, 25]",0.0,relu,random_normal,l2,0,0.6740866065025329,0.6750483512878418,0.676982581615448,0.9045833945274352,0.8792940974235535,0.9322828650474548,adam
681,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,random_normal,l2,1,0.6732155799865722,0.6715667366981506,0.6731141209602356,0.8969916701316833,0.9201552271842957,0.8768868446350098,adam
682,3000,0.001,2048,"[100, 75, 50, 25]",0.0,elu,random_normal,l2,0,0.664747166633606,0.6599612951278686,0.6626692533493042,0.8898417949676514,0.8788130879402161,0.9032294750213624,adam
683,3000,0.001,2048,"[100, 75, 50, 25]",0.0,tanh,random_normal,l2,1,0.6735059261322022,0.6715667366981506,0.6735009670257568,0.900771141052246,0.881282389163971,0.9229397773742676,adam
